image_path,face_idx,category,box_x1,box_y1,box_x2,box_y2,face_area,face_brightness,image_brightness,image_blur,confidence
0--Parade/0_Parade_marchingband_1_465.jpg,46,detected,466.0,257.0,474.0,266.0,72.0,113.18055555555556,96.65062108222713,871.9960510287644,0.7438605427742004
0--Parade/0_Parade_marchingband_1_465.jpg,36,detected,669.0,260.0,676.0,268.0,56.0,160.16071428571428,96.65062108222713,871.9960510287644,0.7022253274917603
0--Parade/0_Parade_marchingband_1_465.jpg,3,detected,44.0,303.0,54.0,311.0,80.0,175.25,96.65062108222713,871.9960510287644,0.5983636379241943
0--Parade/0_Parade_marchingband_1_465.jpg,38,detected,627.0,235.0,635.0,244.0,72.0,144.5,96.65062108222713,871.9960510287644,0.5586261749267578
0--Parade/0_Parade_marchingband_1_465.jpg,37,detected,618.0,264.0,624.0,272.0,48.0,191.02083333333334,96.65062108222713,871.9960510287644,0.5477790236473083
0--Parade/0_Parade_marchingband_1_465.jpg,10,detected,120.0,599.0,132.0,616.0,204.0,136.4264705882353,96.65062108222713,871.9960510287644,0.537700891494751
0--Parade/0_Parade_marchingband_1_465.jpg,19,detected,877.0,168.0,884.0,177.0,63.0,144.34920634920636,96.65062108222713,871.9960510287644,0.5341026782989502
0--Parade/0_Parade_marchingband_1_465.jpg,47,detected,709.0,267.0,716.0,276.0,63.0,54.44444444444444,96.65062108222713,871.9960510287644,0.5115240812301636
0--Parade/0_Parade_marchingband_1_465.jpg,0,undetected,345.0,211.0,349.0,215.0,16.0,64.375,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,1,undetected,250.0,126.0,253.0,130.0,12.0,145.75,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,2,undetected,427.0,116.0,430.0,120.0,12.0,106.75,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,4,undetected,7.0,264.0,13.0,272.0,48.0,178.8125,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,5,undetected,129.0,165.0,133.0,170.0,20.0,126.35,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,6,undetected,158.0,162.0,162.0,166.0,16.0,125.0625,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,7,undetected,174.0,156.0,179.0,162.0,30.0,147.46666666666667,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,8,undetected,242.0,179.0,247.0,185.0,30.0,174.53333333333333,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,9,undetected,0.0,317.0,3.0,325.0,24.0,168.83333333333334,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,11,undetected,1008.0,256.0,1014.0,266.0,60.0,159.26666666666668,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,12,undetected,853.0,131.0,857.0,136.0,20.0,133.95,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,13,undetected,878.0,131.0,883.0,136.0,25.0,122.68,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,14,undetected,900.0,138.0,904.0,144.0,24.0,108.41666666666667,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,15,undetected,922.0,142.0,927.0,147.0,25.0,120.68,96.65062108222713,871.9960510287644,-1.0
0--Parade/0_Parade_marchingband_1_465.jpg,16,undetected,959.0,134.0,964.0,141.0,35.0,107.97142857142858,96.65062108222713,871.9960510287644,-1.0
